date,meridiem,roadway name,volume,precip type,temperature,humidity,wind speed
2012-10-07,AM,BLOOMINGDALE ROAD,118.125,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,BLOOMINGDALE ROAD,250.375,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,BOSTON ROAD,166,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,BOSTON ROAD,295.125,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,BROADWAY,375.07575757575756,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,BROADWAY,561.6515151515151,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,BRUCKNER BOULEVARD,606.3333333333334,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,BRUCKNER BOULEVARD,1323.5,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,CENTRAL PARK WEST,299.05555555555554,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,CENTRAL PARK WEST,483.00000000000006,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,CLOVE RD,353.33333333333337,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,CLOVE RD,661.5,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,COLUMBUS AVE,369,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,COLUMBUS AVE,495.25,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,COLUMBUS AVENUE,774.1666666666666,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,COLUMBUS AVENUE,1041.5833333333333,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,CROTONA AVENUE,94.79166666666666,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,CROTONA AVENUE,166.79166666666669,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,DRUMGOOLE ROAD WEST,57.333333333333336,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,DRUMGOOLE ROAD WEST,156.66666666666666,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,EAST 135 STREET,73.16666666666667,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,EAST 135 STREET,84.58333333333333,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,EAST 138 STREET,494.2916666666667,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,EAST 138 STREET,566.7916666666667,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,EAST 14 STREET,405.875,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,EAST 14 STREET,501.75,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,EAST 161 STREET,159.75,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,EAST 161 STREET,270.0416666666667,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,EAST 163 STREET,152.625,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,EAST 163 STREET,269.125,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,EAST 165 STREET,131.04166666666669,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,EAST 165 STREET,229.58333333333334,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,EAST 177 STREET,41.708333333333336,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,EAST 177 STREET,89.79166666666667,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,EAST 18 STREET,210.41666666666666,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,EAST 18 STREET,368.25,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,EDWARD L GRANT HIGHWAY,367.33333333333337,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,EDWARD L GRANT HIGHWAY,579.4166666666667,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,FINGERBOARD ROAD,161.83333333333334,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,FINGERBOARD ROAD,188.79166666666669,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,GLEN STREET,68.25,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,GLEN STREET,245.33333333333334,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,GRAND CONCOURSE_MAIN,221.16666666666669,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,GRAND CONCOURSE_MAIN,424.125,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,GRAND CONCOURSE_SERV,190.66666666666669,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,GRAND CONCOURSE_SERV,298.75,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,HYLAN BOULEVARD,89.41666666666666,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,HYLAN BOULEVARD,57.125,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,JEROME AVENUE,181.25,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,JEROME AVENUE,303.16666666666663,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,LAFAYETTE AVENUE,72.20833333333333,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,LAFAYETTE AVENUE,138.75,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,LENOX AVE,196.25,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,LENOX AVE,291.95833333333337,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,LEXINGTON AVENUE,520,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,LEXINGTON AVENUE,590.5833333333334,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,LITTLE CLOVE RD,143.33333333333334,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,LITTLE CLOVE RD,336.3333333333333,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,LITTLE CLOVE ROAD,125.41666666666667,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,LITTLE CLOVE ROAD,210.33333333333334,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,LONGWOOD AVENUE,41.95833333333333,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,LONGWOOD AVENUE,70.625,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,LOUIS NINE  BOULEVARD,66.33333333333334,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,LOUIS NINE  BOULEVARD,129.58333333333331,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,MADISON AVENUE,418.9166666666667,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,MADISON AVENUE,591.0833333333334,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,MORLEY AVENUE,237.5,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,MORLEY AVENUE,620.1666666666666,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,MORRIS AVENUE,152.41666666666669,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,MORRIS AVENUE,242.875,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,Manhattan  BROADWAY,361.1666666666667,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,Manhattan  BROADWAY,500.9166666666667,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,Manhattan WEST 155 ST,280.4166666666667,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,Manhattan WEST 155 ST,438.1666666666667,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,OCEAN TERRACE,54.29166666666667,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,OCEAN TERRACE,120.83333333333334,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,PARK AVENUE SOUTH,458.04166666666663,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,PARK AVENUE SOUTH,720.8333333333334,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,RICHMOND HILL ROAD,216.83333333333331,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,RICHMOND HILL ROAD,465.29166666666663,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,RICHMOND ROAD,304.75,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,RICHMOND ROAD,586.8333333333334,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,SHERIDAN AVENUE,90.91666666666667,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,SHERIDAN AVENUE,272.9166666666667,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,SHERIDANA AVENUE,41.833333333333336,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,SHERIDANA AVENUE,73.25,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,SOUTHERN BOULEVARD,154.04166666666666,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,SOUTHERN BOULEVARD,253.25,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,UNDERCLIFF AVENUE,112.20833333333334,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,UNDERCLIFF AVENUE,131.70833333333334,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,WEST 155 ST,292.9166666666667,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,WEST 155 ST,480.9166666666667,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,WEST 29 STREET,287.6666666666667,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,WEST 29 STREET,391.1666666666667,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,WEST 30 STREET,215.33333333333334,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,WEST 30 STREET,423.8333333333333,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,WEST 34 STREET,399.70833333333337,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,WEST 34 STREET,558.4166666666667,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-07,AM,WEST 39 STREET,299.1666666666667,rain,14.143518518518519,0.8533333333333334,7.408683333333333
2012-10-07,PM,WEST 39 STREET,464.5,rain,18.138425925925926,0.7125,17.35043333333333
2012-10-08,AM,10 AVENUE,58.666666666666664,rain,9.71712962962963,0.7691666666666667,20.995741666666667
2012-10-08,PM,10 AVENUE,166.91666666666666,rain,11.167592592592593,0.6208333333333333,14.612091666666664
2012-10-08,AM,13 AVENUE,74.66666666666666,rain,9.71712962962963,0.7691666666666667,20.995741666666667
2012-10-08,PM,13 AVENUE,171.20833333333331,rain,11.167592592592593,0.6208333333333333,14.612091666666664
2012-10-08,AM,14 AVENUE,75.83333333333334,rain,9.71712962962963,0.7691666666666667,20.995741666666667
2012-10-08,PM,14 AVENUE,179.375,rain,11.167592592592593,0.6208333333333333,14.612091666666664
2012-10-08,AM,4 AVENUE,311.33333333333337,rain,9.71712962962963,0.7691666666666667,20.995741666666667
2012-10-08,PM,4 AVENUE,425.875,rain,11.167592592592593,0.6208333333333333,14.612091666666664
2012-10-08,AM,5 AVENUE,937.4166666666666,rain,9.71712962962963,0.7691666666666667,20.995741666666667
2012-10-08,PM,5 AVENUE,1444.0833333333333,rain,11.167592592592593,0.6208333333333333,14.612091666666664
2012-10-08,AM,60 STREET,114.20833333333334,rain,9.71712962962963,0.7691666666666667,20.995741666666667
2012-10-08,PM,60 STREET,207.04166666666666,rain,11.167592592592593,0.6208333333333333,14.612091666666664
2012-10-08,AM,65 STREET,376.79166666666663,rain,9.71712962962963,0.7691666666666667,20.995741666666667
2012-10-08,PM,65 STREET,636.875,rain,11.167592592592593,0.6208333333333333,14.612091666666664
2012-10-08,AM,7 AVE,210.5,rain,9.71712962962963,0.7691666666666667,20.995741666666667
2012-10-08,PM,7 AVE,376.625,rain,11.167592592592593,0.6208333333333333,14.612091666666664
2012-10-08,AM,7 AVENUE,141.16666666666666,rain,9.71712962962963,0.7691666666666667,20.995741666666667
2012-10-08,PM,7 AVENUE,204.83333333333334,rain,11.167592592592593,0.6208333333333333,14.612091666666664
2012-10-08,AM,86 STREET,342.04166666666663,rain,9.71712962962963,0.7691666666666667,20.995741666666667
2012-10-08,PM,86 STREET,607.5,rain,11.167592592592593,0.6208333333333333,14.612091666666664
2012-10-08,AM,AUDUBON AVE,65.83333333333333,rain,9.71712962962963,0.7691666666666667,20.995741666666667
2012-10-08,PM,AUDUBON AVE,118.25,rain,11.167592592592593,0.6208333333333333,14.612091666666664
2012-10-08,AM,LITTLE CLOVE RD,124,rain,9.71712962962963,0.7691666666666667,20.995741666666667
2012-10-08,PM,LITTLE CLOVE RD,216.08333333333334,rain,11.167592592592593,0.6208333333333333,14.612091666666664
2012-10-09,AM,10 AVENUE,88.58333333333333,rain,5.651388888888889,0.8616666666666667,7.887658333333334
2012-10-09,PM,10 AVENUE,201.66666666666666,rain,13.662037037037038,0.5216666666666668,10.369741666666668
2012-10-09,AM,13 AVENUE,103.75,rain,5.651388888888889,0.8616666666666667,7.887658333333334
2012-10-09,PM,13 AVENUE,181.5,rain,13.662037037037038,0.5216666666666668,10.369741666666668
2012-10-09,AM,14 AVENUE,98.33333333333334,rain,5.651388888888889,0.8616666666666667,7.887658333333334
2012-10-09,PM,14 AVENUE,182.66666666666669,rain,13.662037037037038,0.5216666666666668,10.369741666666668
2012-10-09,AM,4 AVENUE,328.70833333333337,rain,5.651388888888889,0.8616666666666667,7.887658333333334
2012-10-09,PM,4 AVENUE,445.33333333333337,rain,13.662037037037038,0.5216666666666668,10.369741666666668
2012-10-09,AM,60 STREET,134.70833333333331,rain,5.651388888888889,0.8616666666666667,7.887658333333334
2012-10-09,PM,60 STREET,238.75,rain,13.662037037037038,0.5216666666666668,10.369741666666668
2012-10-09,AM,65 STREET,419.5,rain,5.651388888888889,0.8616666666666667,7.887658333333334
2012-10-09,PM,65 STREET,681.1666666666667,rain,13.662037037037038,0.5216666666666668,10.369741666666668
2012-10-09,AM,7 AVE,308.29166666666663,rain,5.651388888888889,0.8616666666666667,7.887658333333334
2012-10-09,PM,7 AVE,446.875,rain,13.662037037037038,0.5216666666666668,10.369741666666668
2012-10-09,AM,7 AVENUE,184.33333333333331,rain,5.651388888888889,0.8616666666666667,7.887658333333334
2012-10-09,PM,7 AVENUE,203.91666666666666,rain,13.662037037037038,0.5216666666666668,10.369741666666668
2012-10-09,AM,86 STREET,345.8333333333333,rain,5.651388888888889,0.8616666666666667,7.887658333333334
2012-10-09,PM,86 STREET,611.0833333333334,rain,13.662037037037038,0.5216666666666668,10.369741666666668
2012-10-10,AM,7 AVE,311.4166666666667,rain,8.47638888888889,0.8275,7.6072500000000005
2012-10-10,PM,7 AVE,473.45833333333337,rain,13.431944444444447,0.6025,11.3827
2012-10-11,AM,7 AVE,333.66666666666663,rain,9.174999999999999,0.9125000000000001,7.868875
2012-10-11,PM,7 AVE,489.3333333333333,rain,11.246759259259258,0.6666666666666666,9.241399999999999
2012-10-12,AM,1 AVENUE,958.125,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,1 AVENUE,1348.6666666666667,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,2 AVENUE,2162.5,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,2 AVENUE,2824.5833333333335,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,3 AVENUE,1267.5833333333333,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,3 AVENUE,1692.7777777777776,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,5 AVENUE,1282.25,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,5 AVENUE,1749.8333333333333,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,7 AVE,335.5,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,7 AVE,562.3333333333334,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,86th ST,151.95833333333331,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,86th ST,301.6666666666667,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,AVE P,133.45833333333334,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,AVE P,278.375,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,AVE U,99.16666666666667,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,AVE U,181.625,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,AVENUE OF THE AMERICAS,1045.9166666666667,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,AVENUE OF THE AMERICAS,1149,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,BATH AVE,123.83333333333334,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,BATH AVE,269.66666666666663,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,BAY PKWY,300.5,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,BAY PKWY,522,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,BENSON AVE,54.333333333333336,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,BENSON AVE,130.33333333333334,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,BOSTON ROAD,350.66666666666663,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,BOSTON ROAD,653.5833333333333,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,BROADWAY,393.2166666666667,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,BROADWAY,604.0333333333333,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,CEDAR AVENUE,66.41666666666667,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,CEDAR AVENUE,137.45833333333334,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,CROPSEY AVE,189.01388888888889,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,CROPSEY AVE,363.7777777777778,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,CROTONA AVENUE,132.25,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,CROTONA AVENUE,227.16666666666666,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,E 4TH ST,144,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,E 4TH ST,301.4166666666667,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,EAST 204 STREET,38,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,EAST 204 STREET,72.54166666666667,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,EAST 241 STREET,56.375,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,EAST 241 STREET,111.70833333333334,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,EAST TREMONT AVENUE,320.875,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,EAST TREMONT AVENUE,624.1666666666666,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,ESPLANADE,22.791666666666668,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,ESPLANADE,30.333333333333332,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,HUDSON STREET,551.9166666666666,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,HUDSON STREET,736.1666666666666,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,HUTCHINSON RIVER PKWY,65.83333333333333,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,HUTCHINSON RIVER PKWY,131.08333333333334,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,JEROME AVENUE,282.1666666666667,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,JEROME AVENUE,454.8333333333333,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,KINGS HWY,133.95833333333334,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,KINGS HWY,246,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,PARK AVENUE,651.875,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,PARK AVENUE,1055.6666666666665,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,PAULDING AVENUE,46.25,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,PAULDING AVENUE,77.33333333333333,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,SHORE PKWY,10.583333333333334,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,SHORE PKWY,24.916666666666668,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,SOUTHERN BOULEVARD,278.16666666666663,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,SOUTHERN BOULEVARD,474.3333333333333,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,WEBSTER AVENUE,214.54166666666669,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,WEBSTER AVENUE,369.75,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,WEST BROADWAY,176.33333333333334,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,WEST BROADWAY,260.375,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,WEST GUN HILL ROAD,248.45833333333331,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,WEST GUN HILL ROAD,423.04166666666663,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,WHITE PLAINS ROAD,217.625,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,WHITE PLAINS ROAD,368.08333333333337,rain,14.599074074074077,0.58,10.541475
2012-10-12,AM,ZEREGA AVENUE,312.375,rain,8.131018518518518,0.8983333333333333,4.954775000000001
2012-10-12,PM,ZEREGA AVENUE,499.125,rain,14.599074074074077,0.58,10.541475
2012-10-13,AM,1 AVENUE,820.25,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,1 AVENUE,1135.9166666666667,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,11th ST,179.54166666666666,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,11th ST,368.375,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,2 AVENUE,2301.5833333333335,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,2 AVENUE,2920.277777777778,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,3 AVENUE,1194.2222222222224,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,3 AVENUE,1652.5,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,32nd AVE,79.75,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,32nd AVE,192.45833333333334,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,34th AVE,182.83333333333334,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,34th AVE,341.70833333333337,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,39th ST,218.58333333333334,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,39th ST,422.625,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,48th ST,88.08333333333334,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,48th ST,279.2916666666667,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,5 AVENUE,814.6666666666667,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,5 AVENUE,1329.375,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,56th RD,150.45833333333331,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,56th RD,191.83333333333331,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,7 AVE,251.91666666666669,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,7 AVE,469.0416666666667,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,8 AVENUE,660.25,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,8 AVENUE,901.9166666666666,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,86th ST,134.66666666666669,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,86th ST,304.3125,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,ALLEN STREET,491.75,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,ALLEN STREET,571.125,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,ASH ST,8.75,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,ASH ST,25.083333333333332,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,ATLANTIC AVE,546.9583333333334,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,ATLANTIC AVE,1039.75,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,AVE M,83.125,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,AVE M,239.20833333333331,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,AVE N,251.66666666666666,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,AVE N,680.5,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,AVE P,104.22916666666667,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,AVE P,247.97916666666666,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,AVE U,104.83333333333333,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,AVE U,230.95833333333337,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,AVE Z,126.375,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,AVE Z,296.375,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,AVENUE OF THE AMERICAS,910.5,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,AVENUE OF THE AMERICAS,1271.1666666666667,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,BATH AVE,103.70833333333334,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,BATH AVE,264.125,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,BAY PKWY,247.25,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,BAY PKWY,536.5833333333333,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,BEDFORD AVE,219.03333333333336,rain,10.451851851851853,0.8958333333333331,6.576850000000001
2012-10-13,PM,BEDFORD AVE,379.16666666666663,rain,14.286111111111113,0.705,6.315225000000001
2012-10-13,AM,BENSON AVE,51.666666666666664,rain,10.451851851851853,0.8958333333333331,6.576850000000001
